Timestamp Created,PlayTimeTotal,Recommended,TranslatedReview
1744793841,906,True,"""10 Stunden geschwitzt – und ich will mehr. Bin ich noch normal?""

Nach 10 Stunden Daueraction, Schweißausbrüchen und der ein oder anderen existenziellen Sinnkrise bin ich immer noch voll dabei. Mein Körper schreit „Hör auf!“, aber mein Herz (und der Highscore) sagen: Eine Runde geht noch.

Ich wusste nicht, dass man gleichzeitig leiden und lachen kann – aber dieses Spiel hat’s mir gezeigt. Ich schwitze wie in der Sauna, fühle mich wie im Bootcamp, aber habe dabei mehr Spaß als bei jedem Wellnessurlaub.

Definitiv kein Spiel für schwache Nerven oder trockene T-Shirts.
Absolute Suchtgefahr. Würde wieder reinschwitzen. ❤️‍🔥🧼"
1744791440,194,True,"Illaoi wird mich nie wieder hitten, macht aus sonst viel Spaß"
1744779460,1323,True,"Hammer Spiel!
Direkt reingesuchtet. 
Klar ist early acces und ich kann mir an einigen Ecken Verbesserungen vorstellen, aber dafür ist es ja early access. Wird dran geschraubt.

Kann man definitiv empfehlen!"
1744775652,3801,True,"Nach 48 Stunden Spielspaß:
Asgard's Fall ist meiner Meinung nach der das beste Spiel in diesem Genre.
Das Spiel ist trotz der kleinen Bugs (manchmal wird eine andere Fähigkeit gewählt als man eigentlich gewählt hatte), unfassbar gut gelungen. Durch die verschiedenen Kombinationsfähigkeiten und die Schwierigkeitsgrade gibt es eine Art ""Grindziel"", den besten Run zu schaffen.
Absolute Empfehlung"
1744766217,342,True,Eins der besten Spiele die weniger kosten als ein Döner
1744765634,388,True,"nichtmal ein döner,perfekt auf dem steam deck"
1744762381,1803,True,Macht mega süchtig. Jetzt schon ein Geiles Game. Danke Hänno
1744760962,98,True,Jo geiles Game halt
1744760454,447,True,"Ich habe bereits die Demo gespielt und ich muss wirklich sagen, dass ich das Spiel sehr gut finde. Man merkt zwar noch dass es sich im Early Access befindet, aber das ist ja auch nicht schlimm.
Ich finde es auch mega, wie motiviert die Entwickler sind. Einige Bugs/ Unstimmigkeiten die mir kurz nach Release aufgefallen sind, wurden bereits innerhalb der ersten Woche gefixt. Sowas finde ich immer sehr geil und es zeigt dass die Meinung der User dem Team am Herzen liegt.

Weiter so, dann wird das ein mega Game in diesem Genre! :D"
1744758820,801,True,wallah gutes game
1744756270,1201,True,Maut
1744754683,2022,True,"Durchaus was feines und macht länger Spaß als ein Döner, zum selben Preis!"
1744752654,543,True,Feedback: BITTE DAS INVENTAR SORTIERBAR MACHEN!. DANKE . Geiles game!
1744751462,736,True,"Macht schon sehr viel Spass!

Coole lvl, mit coolem Grafikstil.
Bin gespannt was noch kommt, nach 8 Stunden hab ich den Skillbaum fast komplett freigeschaltet."
1744750550,597,True,"Preis - Leistung Top, süßes Indie Game mit tollen Mechaniken. Hoffe auf regelmäßige Updates, dass mehr Kombos, vielleicht Endless Mode oder mehr Stages kommen. Würde es für den schmalen Taler aber sowas von empfehlen hab jetzt schon sehr viel Spielspaß!"
1744750115,1365,True,Was mich am meisten hooked ist die modulare Schwierigkeit. Die Runs machen nie einen ''unmöglichen'' Eindruck sondern bleiben stehts Anspruchsvoll. Gameplay is smooth und nachvollziehbar. Fetter Daumen nach oben von mir!
1744745771,1012,True,"Also mir macht dieses Spiel ultra Viel Spaß und ich würde es auch jedem empfehlen.
Die Schwierigkeit ist perfekt es ist nicht zu schwer aber auch nicht zu leicht.
Und das Gute daran ist das man seine Schwierigkeit auch individuell anpassen kann durch den Blood Sacrifice.
Alle 3 Charakter haben ihre unterschiedlichen Stärken und Skilltrees was ich persönlich liebe.
Jeder Run bittet Abwechslung durch die vielen verschiedenen Fähigkeiten die es gibt,man kann auch zwei kombinieren und hat so eine Stärkere Version von beiden Fähigkeiten.
Bosse und Gegner sind mega designed.
Freue mich schon auf die kommenden Welten und Patches die noch kommen werden :)"
1744744908,408,True,Ein sehr geiles Spiel!
1744744236,871,True,"Asgard’s Fall – Viking Survivors, ein schönes Indie-Game, welches großen Spaß für einige Stunden bereitet. Durch den Early Access werden hoffentlich noch tolle features erscheinen, die das Spiel noch besser und vielschichtiger machen werden.

Pros:
-	Schnelles Gameplay, viele Mobs, dashes, upgrades – einfach auf die Fresse. Ist geil!
-	Runensystem ist interessant und verleitet zum rumspielen für Upgrades
-	Knotensystem ist auch cool gemacht und läd zum tüfteln und ausprobieren ein.
-	Charaktere sind simpel, aber gut gestaltet und machen Spaß zu spielen
-	Keine Laggs, Ruckler, FPSdrops o.Ä. bisher erlebt

(Da ich eher Tipps als Contra habe, kommt es nun zu den Tipps)

Tipps:
-	Mehrere Runenseiten anlegen können, um zwischen Builds switchen zu können. Gerne auch freischalten können mit Craftingmaterialien.
-	Bei den Runen allgemein anzeigen lassen, was die Range vom Mod ist (Ich hab bspw 2 T2 Blitzschaden Runen, die eine hat aber 10% und die andere 20%) Wo ist da die Range?
-	Die vorgefertigten Runen sind cool, aber einige sind für das, was sie bringen, zu groß, weshalb man eher zu den Runen tendiert, die man droppt, was den Craftingmaterialien wenig Sinn verleiht. (Bis jetzt)
-	Ich habe noch nicht drauf geachtet, aber mir kommt es vor, als wenn man im 4. Und im 1. Gebiet gleiche Runen droppt von dem Wertebereich her. Es ist also vollkommen random. Da vielleicht die Droppbarkeit von T3-mod Runen in den höheren Gebieten erhöhen oder beim Blood Sacrifice hinzufügen, dass mehr T3-mod Runen gedroppt werden.
-	Die Sichtbarkeit von Skills runterscalen können, damit man weiß, wo gerade der Gegner angreift, da man manchmal einen riesigen Clusterfuck hat. Man überlebt es zwar (Bin bei BS 50), trotzdem ist es manchmal sehr unübersichtlich.
-	Es ist möglich bis zu 5 Skills zu besitzen, man kann aber nur eine fusionieren. Wieso nicht auf 2 hochheben?
-	Der fusionierte Skill nimmt die kombinierten Werte der beiden anderen Skills an. Wieso nicht die Abblinkzeit? Wenn man am Anfang kein Damage nimmt, weil man andere bessere Upgrades bekommen hat, ist der Fusion-Skill viel schlechter und bringt so gut wie kein Impact im run.
-	Man kann entscheiden, wann man die Skills fusionieren möchte, damit man die Möglichkeit hat den Skill noch stärker zu machen. 
-	Lasst uns im Kompendium sehen, was welcher Skill macht, welcher Stats er verleiht etc.
-	Lasst uns am Anfang vom Game ein Layout haben, wo wir sehen können, welche Skills wir für welchen Fusion-skill benötigen
-	Kein must-have, aber für die Zukunft am Anfang des Runs auswählen können, auf welchen Skill man sich fokussieren möchte und diesen dann bei der Auswahl beim Lvlup hervorheben, wenn dieser erscheint.
-	Mir kommt es so vor, dass der Magnet ein wenig zu selten erscheint. Vielleicht die Rate der Erscheinung erhöhen.
-	Für die Zukunft ein Skillbaum für die Runs, welcher uns bspw. noch mehr Monster, positive/negative Effekte gibt per Zufallsgenerator – Wie es jetzt  schon bei Twitch sein kann, das eben Ingame und per Zufallsprinzip, damit man noch eine größere Herausforderung hat.

Für das, was es grade ist, ist Asgard’s Fall ein cooles spiel für einige Stunden, lässt aber schnell nach, da man nach dem lvln der Charaktere und ausprobieren verschiedenster Combos keinen Grund hat mehr zu grinden, da man noch nicht viel mit den Materialien machen kann. 
Für den Preis ist es von meiner Seite aus eine absolute Empfehlung und wünsche den Entwicklern bei diesem Projekt weiterhin ganz viel Freude!"
1744743569,1339,True,"Generell ein sehr gutes Spiel braucht aber hier und da noch ein paar QoL features (Tastenbelegung anpassen? oder zumindest einsehen; Balancing; Fusionen im Run sehen können wäre auch super)

Ansonsten TOP!"
1744741583,341,True,Super Game mit riesen Suchtpotenzial.
1744741339,734,True,Geil.
1744741191,860,True,"Sticht in dem Genre tatsächlich etwas mehr heraus als der Rest finde ich. Die Metaprogression macht Spaß und mit den zufällig gerollten Runen hat man sogar ziemlich gute Langzeitmotivation. Die Schwierigkeitszunahme zwischen den unterschiedlichen Gebieten ist angenehm fordernd und teilweise sehr überraschend. Die Bosskämpfe sind kreativ und eine willkommene Abwechslung zu den klassischen ""Bossen"" die lediglich normale Gegner mit gebufften Stats sind und dich runter rennen wollen.
Beim Content und den fehlenden QoL Dingen merkt man den EarlyAccess doch manchmal recht doll raus, aber ich denke, da ist auf jeden Fall Potenzial da.

Hier noch Feedback zu Dingen, die mir persönlich aufgefallen sind:
- ein kleiner Cooldown nach LevelUp für die Auswahl des Upgrades wäre angenehm, weil es mal vorkommt das man eine Rune einsammeln will und ausversehen ein zufälliges Upgrade auswählt, weil gerade das LevelUp aufpoppt
- das Balancing der lilanen Knoten haut noch nicht so ganz hin. Die aktuell geringe Auswahl sorgt dafür, dass ich am liebsten fast immer ein physisches/feuer Build gehen würde und die anderen Option deutlich schlechter wirken
- das Runenlagerungssystem ist aktuell leider ziemlich schlecht und die gewünschen Runen zu finden im Inventar ist sehr anstrengend. Wird dann aber vermutlich mit dem Rework des Systems in Zukunft behoben
- eine Art Wiki (ähnlich wie das Kompendium) zu allen bisher gefundenen Skills wäre praktisch
- mehr Transparenz beim Skaling der Fusionsskills (Skalieren die mit den Upgrades der Basisversion?)
- die Controllersteuerung gerade bei der Menüführung ist sehr dürftig und man muss regelmäßig zu Maus wechseln

Alles in Allem trotzdem sehr gelungen und bin auf den finalen Release gespannt. Für den aktuellen Preis mehr als empfehlenswert"
1744739609,413,True,"Das Spiel ist unglaublich. Das Gameplay ist herausfordernd, aber nicht schwierig und das Meta-Progression ist super angenehm!"
1744738163,481,True,An sich ein nices Game um sich die Zeit totzuschlagen. Braucht aber noch definitiv 1-2 mehr Helden und ein paar mögliche Fusionen bei den Beschwörungen.
1744737437,1587,True,Übel geiles Game
1744735690,237,True,"Super Spiel. Geile Umsetzung.
Klar denkt man sich, schon wieder ein VS Game aber trotzdem setzt sich dieses Spiel von anderen ab."
1744732519,941,True,"es ist nicht einfach, viel schwerer als vampire survivor. man verliert sehr schnell den überblick. alles in allen, solides spiel"
1744732096,537,True,Macht sau viel spaß und macht süchtig <3
1744730894,1039,True,Einfach nur genial
1744726101,232,True,"Ich wollte nur kurz reinschauen… 6 Stunden später sitz ich halbnackt, mit Chips auf dem Bauch und hör epische Wikingermucke, während ich zum fünften Mal von irgendwelchen Untoten verprügelt werde.
Besser als Fitnessstudio.

Gameplay? Einfach: Du läufst rum, schnetzelst alles weg, sammelst Kram ein und fühlst dich dabei wie der uneheliche Sohn von Kratos und einem Baumstamm.
Die Musik? So fett, dass ich sie bald bei Familienfeiern laufen lasse.
Bugs? Klar, hier und da mal ein kleiner Odin-Glitch – aber nichts, was man nicht mit roher Gewalt ignorieren kann.

🔥 Was geil ist:

Soundtrack ballert wie Mjölnir

Gegner kommen in Massen – genau wie meine Tode

Immer was Neues zum Freischalten

Wikinger-Level = 9000

🪓 Was weniger geil ist:

Mein PC hat geschwitzt. Ich auch.

Manchmal hängt was – aber hey, Ragnarök ist auch nicht lagfrei.

Fazit:
Ich kam wegen der Mucke, blieb wegen der Axt – und sterbe jetzt regelmäßig mit Stil.
Wikinger-Ehrenwort: Dieses Game macht süchtig."
1744724616,620,True,Achtung Suchtgefahr! Noch ein paar kleine Verbesserungen nötig aber bereits jetzt unglaublich gut. Freue mich schon auf die kommenden Welten.
1744720861,619,True,Die Mechaniken wie Kriegsbemalungen und Kombos lassen ein überaus komplexes Spielprinzip zu.  absolutes Suchtpotenzial.
1744715204,713,True,Danke HOB gutes GAME
1744714993,1084,True,"Einfach mega gut das Game!
Läuft flüssig, leicht verständlich! Nach einem langen Arbeitstag genau das richtige um einfach mal abzuschalten :D
Freu mich schon auf mehr Content!
Für Early Access sehr smooth!"
1744709656,1206,True,êinfach geil
1744709339,337,True,"Unfassbar geiles Game, bitte unbedingt dran weiterarbeiten. Neue Helden wie ein Paladin oder sonstiges wären geil. 

Das einzige was ich dran auszusetzen hätte, ist das die Bewegungsgeschwindigkeit in dem Game halt todes Overpowered ist, das muss man irgendwie noch kontern."
1744706184,1091,True,"macht wirklich bedeutend mehr spaß und ist doch schwerer, als man zu beginn vermuten sollte. überragend wäre es noch, wenn im Kompendium die namen der fähigkeiten stehen würden, wenn man mit der maus drüber geht... :D
update: so wie ich den kommentar abgeschickt habe kam der patch, dass die fähigkeitsnamen angezeigt werden - ein zufall? gedankenlesen? auf jeden fall super :D dafür wird jetzt die stufe nicht mehr angezeigt, wenn man fähigkeiten erhält/verbesser (zb: 1 -> 2), first world problems, aber das war auch nett :)
auch nach weiteren stunden, macht laune!
update 2: (mit controller) wenn gegenstände am boden liegen, man diese aufheben will und gleichzeitig der bildschirm zum auswählen der fähigkeiten kommt pickt man gerne unabsichtlich die linke fähigkeit, ohne zu wissen was das ist - sehr ärgerlich manchmal :D"
1744704368,529,True,"Macht wirklich sehr viel Spaß. Mehrere Charaktere zur Auswahl, Runen Crafting um seine Runs anzupassen. Einfach top. Kann es kaum erwarten, dass es mehr Level gibt."
1744701523,703,True,Genau die richtige Balance zwischen ohne Gedanken drauf hauen und der Sucht nur noch eine Runde mehr.
1744687921,349,True,"sehr gutes spiel. hab es letztens auf yt gesehen auf dem hob kanal. war sehr begeistert vom video. und das spiel hat mich total gehooked. 

keep it up.!!! freue mich drauf was noch so ins game kommt. :)"
1744671840,1271,True,"Das Spiel ist einfach super und ich kann es nur weiterempfehlen.

Es gibt zwei Kleinigkeiten an Speile Entwickler die ich hätte:
+ Ein Zweispieler-Modus wäre cool.
+ Eine Markierung der Weltgrenze, durch einen Wald oder was ähnlichen fände ich schön."
1744670719,619,True,"Sehr nices Game, habs mir heute geholt bzw. gestern und bis jetzt (00:42) gesuchtet.
Alles ist sehr schön aufgearbeitet nur würde ich mir eine bessere Einführung ins Game wünschen, da ich keine Ahnung von dem Spiel hatte und erstmal alles anlernen musste."
1744669641,444,True,"Das game macht ultra spaß und ist sehr zu empfehlen für leute die gerne diese genre von games  mögen.
ich freue mich schon auf die Komplette version vom spiel.

Kleiner Kritikpunkt:
Ich finde der Zwichen boss von der zweiten welt ist viel zu stark und muss noch mal überarbeiten werden und eine erklärung das man sich hinter die Eissäulen stellen muss wäre vielleicht auch besser gewesen sonst ist das Spiel sehr gut."
1744669097,1513,True,"Hab etwas gebraucht um klar zu kommen, da ich am Anfang mit Tastatur gespielt habe.
Kann ich nicht empfehlen mit Pad deutlich entspannter."
1744668577,423,True,"Noch würde ich das Spiel empfehlen, da es anfangs echt Suchtpotenzial hat. Allerdings habe ich ein zwei Befürchtungen: Hat man einmal seinen Spielstil gefunden, gibt es nur wenig Motivationen diesen zu ändern, was auch an den nur drei Charakteren liegen könnte. Außerdem sind die Menüfindungen teils kompliziert und teils mit Controller gar nicht auswählbar. 
Das Runensystem macht das Spiel divers und ermöglicht es einem seinen eigenen perfekten Build zu bauen. Allerdings sehe ich da keine Langzeitmotivation wie bsw bei Brotato mit seiner immensen Auswahl an unterschiedlichen Characteren"
1744661287,686,True,"Habe jetzt 7h gespielt und es gefällt mir sehr gut. Die Stimmung ist geil, geiler Stil, nice Musik.  Natürlich gibts es immer kleinigigkeiten, die mehr oder weniger schlimm sind, die aber trotzdem zu beanstanden sind.

Das Weben in der Runde 8/10:
Ich finde es sehr unausgeglichen welche Knotenpukte kommen, einige bekommt man gefühlt 5mal im Run, andere sehe ich 5 Runs gar nicht.

Steuerung 5/10: Steuerung ansich einfach. Aber ich Spiele mit einem PS4 Controller und bei dem Funktioniert das Zielen nur Halbkreisförmig, um zb. die untere Hälfte des Chars zu bedienen, muss ich die Taste L2 drücken. Dodgen ist gar nicht belegt und im MEnü von seiner Rune die man ,,Zeichnet'' kann man die Tabs zwischen Normal, Episch, etc. nciht wechseln. Zudem ist die Steuerung teil ,,Invertiert'', auf meinem PS4 Con.

Ps.: Zu diesem Abschnitt, viele konnte behoben werden. Durch mich Selber





Design/Stimmung 10/10

Im Gesamten ein sehr gutes Spiel, für 6€ geschenkt und die Steuerungsprobleme, können bestimmt irgendwie auch gefixt werden, vielleicht auch meiner seits, bisher keine Lösung gefunden."
1744660823,1300,True,"Es gibt viele Vampire Survivor Likes, dieses hier hat definitiv einen eigenen Touch und macht deshalb richtig bock reinzuzocken!"
1744657040,173,True,Tolles Spiel. Süchtig machender Gameplay Loop. Tolles Upgrade System.
1744652167,1047,False,"Ich kann keine einzige Runde beenden, weil das Spiel ungefähr 16 Minuten im Spiel einfriert. Hatte so viel Spaß mit der Demo, war für den frühen Zugang super gehandelt, wurde aber wirklich enttäuscht. Bitte beheben Sie dies so schnell wie möglich"
1744649510,677,False,"solides Survivor, die immer wieder auftretenden Abstürze vermiesen leider den Spielspaß. Vielleicht ein zwei patches abwarten."
1744649195,614,True,ich finds toll
1744642844,487,True,"Geiles Game, freue mich schon zu sehen was wird."
1744638168,2178,True,"Leute, Asgard's Fall: Viking Survivors ist wie ein Wikinger-Helm vom Discounter:
Günstig, leicht schief, aber irgendwie verdammt cool!

Hänno und seine Crew haben hier an einem Game mitgewirkt, das euch direkt in die nordische Mythologie katapultiert - mit einer ordentlichen Portion Humor und brachialer Action. Klar, es ist (noch) keine Hochglanzproduktion - das Spiel steckt schließlich noch mitten in der Entwicklung.
Aber wenn ihr Bock auf chaotischen Wikinger-Wahnsinn, lustige Twitch Integration-Momente und ein bisschen Ragnarok-Feeling im Early-Access-Style habt, dann seid ihr hier genau richtig.

Also: Äxte raus, Met rein und zeigt den Feinden, wo Thor den Hammer hängen lässt.
Skål!"
1744623272,1069,True,Suppe
1744603587,921,True,"Gefährliches Spiel: Macht süchtig! :D

Nach 15 Stunden habe ich alle Errungenschaften erreicht. Please more!?"
1744578738,576,True,"übell entpannt zum daddeln , nicht groß nachdenken , einfach zocken !!!!"
1744577230,531,True,Sehr gut sehr gut yeah yeah
1744575852,221,True,"Immer noch im frühen Zugang, aber ein lustiges und markes Überlebensspiel
Aktueller Fehler:
Nach der Pause des Spiels -fast alle Fähigkeiten werden nicht mehr gegossen 
Hoffe, sie reparieren das;-;"
1744564122,277,False,"In seinem gegenwärtigen Zustand ist kein viel Spaß. Es fühlt sich an wie ein großer Grind und die Mobs sind Kugelschwämme, wenn Sie nicht die richtigen Upgrades treffen."
1744563103,1362,True,"Spiel macht richtig Laune - saß gestern den ganzen Tag davor und habe nur gesuchtet. Es gibt allerdings noch einige Sachen, die mich (und scheinbar auch andere) stören:

1. Es braucht unbedingt mehr Infos. 
a) Das betrifft zum einen das Buch, indem lediglich die Icons der Fähigkeiten gezeigt werden, nicht aber die Namen aufgeführt sind. Hier könnte man auch z.B. beim Levelup die entsprechenden Kombis anzeigen, das fände ich ganz cool. 
b) Zum anderen ist das die Steuerung: Ich habe erst in der dritten Stage notgedrungen erfahren, dass es einen Dodge gibt. Cool wäre eine Art Menü in den Einstellungen oder etwas ähnliches rund um das Campfire. 
c) Außerdem wären mehr Infos im Bereich des Webens super - Unterkühlung, was genau macht das denn z.B.? Vom Ausweichen habe ich auch nur dort erfahren.
d) Eine Art Stat-Menü wäre super, um zu sehen, wie viel Prozentpunkte etc. man bereits aggregiert hat.

2. Die Schwierigkeit der Welten variiert stark. Während ich für den Clear der ersten Welt rund 4h gebraucht habe, hat mich die zweite Welt nahezu 9h gekostet und die dritte Welt habe ich nach dem dritten Try besiegt. Eventuell war das nur Glück, eventuell nicht. Sollte es noch anderen Leuten so gehen, empfände ich entweder ein stetiges oder ein steigendes Anforderungsniveau optimal.

3. Klar gehört es zum Spiel dazu, dass es unübersichtlich ist, allerdings sind die orangenen Kreise des dritten Bosses nicht zu erkennen. Ich bin zwar nicht farbenblind, ein entsprechender Modus könnte dem aber Abhilfe schaffen. 

4. Mir fehlt aktuell noch etwas die Varianz der Wellen insbesondere zwischen den Welten. Welt 1 und 2 sind sehr ähnlich und fühlen sich abgesehen von den Bossen so an, als wäre es lediglich eine etwas andere Farbpalette. Gleiches gilt für Welt 3 und 4, die sich gefühlt auch nur von den anderen beiden differenzieren, weil sie den Aspekt von Terrain mit hineinbringen. Cool wäre hier eine dynamischere Angriffsmuster von Feinden, mehr VArianz im allgemeinen und eventuell mehr Spiel mit den einzelnen Themen der neun Welten"
1744561319,1314,True,"Hallo,

das Game ist super und für 6 € geschenkt.
3 Verbesserungswünsche hätte ich trotzdem:
-für mich wäre es entspannter, wenn man auf der Minimap sehen könnte, wo man auf der Karte ist
-es wär cool, wenn man die Runen innerhalb des Inventars zum sortieren, moven könnte
-die gefundenen Runen würde ich gerne in einem weiteren Reiter, in denen man auch die herstellbaren Runen findet, angezeigt bekommen und am besten auch dort entnehmen zum puzzlen"
1744553197,828,True,"Das spiel ist für mich ne 10/10 !!

Liebe es das man sehr ins Kalte Wasser geworfen wird und nur minimalste Infos bekommt!
Schwierigkeit ist auch nicht zu übertrieben!
jedoch der  Oneshot Boss in Stage 2 ist böse solange man weiß wie es easy geht ^^
Es kann sehr sehr Broken Skaliert werden, wenn man alles durchblickt hat =)

Mir gefällt das der Shop sehr sehr Zufällig ist und wenn man den Dreh heraus hat.

Und Besonders was mir als kleiner Streamer gefallen hat das heute einer der Dev´s im Stream war und um feedback gebeten und gefragt hatt ob es wo Bugs giebt ETC.
Gefällt mir Sehr !!!!"
1744551881,694,True,Hübsch
1744549077,597,True,"Es ist ein lustiges Spiel mit einem guten Gleichgewicht zwischen Herausforderung und Belohnung. Es ist einfach, sich darauf einzulassen, und Sie kommen zurück, um mehr Kombinationen von Skillsets zu expolirnen."
1744542311,414,True,"Das Spiel hat es mir angetan. Art Work, Spielmechanik...alles geil. Kann ich nur empfehlen."
1744537077,2034,True,"""Asgard's Fall"" ist ein fesselndes Spiel, das die nordische Mythologie auf innovative Weise interpretiert. Die Grafik ist beeindruckend und schafft eine immersive Atmosphäre, die den Spieler sofort in die Welt der Götter und Legenden eintauchen lässt. Die Steuerung ist intuitiv, was es sowohl für Neulinge als auch für erfahrene Spieler zugänglich macht.

Die Handlung ist spannend und bietet eine gelungene Mischung aus Action und Rätseln, die den Spieler herausfordert, ohne frustrierend zu sein. Besonders hervorzuheben ist die Tiefe der Charaktere, die gut ausgearbeitet sind und dem Spiel eine emotionale Note verleihen.

Ein kleiner Kritikpunkt könnte die Spielbalance sein, da einige Kämpfe etwas herausfordernd sind, was jedoch auch den Reiz des Spiels ausmacht. Insgesamt ist ""Asgard's Fall"" ein gelungenes Erlebnis, das sowohl Fans von Action-Adventures als auch von Mythologie begeistern wird. Ich kann es nur empfehlen!"
1744536035,1115,True,Sehr sehr viel sucht Potential und geile Atmosphäre weiter so
1744534223,696,True,Chilig
1744532864,808,True,"Echter Geheimtipp mit hohem Suchtfaktor

Askard Fall überzeugt mit hoher Wiederspielbarkeit, einem einzigartigen Runen-System und echtem Suchtpotenzial. Jeder Run fühlt sich frisch an und lädt zum Tüfteln ein.

Ein paar kleine Schwächen gibt’s noch: Gibt man eine Runde auf, kann es passieren, dass man nicht mehr in den Hub zurückkommt – da hilft nur ein Neustart. Ein Kill-Tracker für Gegner wäre super, um Achievements gezielter zu verfolgen. Auch wäre es hilfreich,  wenn im Kompendium eine Hover-Funktion für Abilities da wäre – um direkt zu sehen, was sie machen, wie die finale Kombo aussieht und welche Stats sie hat.

Fazit: Trotz kleiner Macken ein super gelungenes Roguelike mit viel Tiefgang und Langzeitmotivation.
9/10 – Wird gesuchtet!"
1744532276,1095,True,"Das Ding kostet gerade 6/7 Euro. Ein Tag mal kein Döner, du bist eh zu Fett. Also mach deine Maus/Controller warm und Brenn deine Kalorien mit den unterschiedlichen Charakteren, die eigenen Skilltree haben weg. Es gibt anpassbaren Schwierigkeit, um den Materialiendrop zu erhöhen. Damit craftest du  ""Runen"", die Wahrscheinlichkeiten von Upgrades verändern und andere Sachen.
Es gibt unterschiedliche Maps, die andere Drops, Monster und unterschiedliche Bosse haben.

Halbe Bibel, ganzer Hs. , FÜR SPANDAU."
1744527448,1456,True,"Ich mach's kurz. Absolut süchtig machend das Game. Eigentlich wollte ich nur kurz rein schauen und knapp 10 Stunden später bin ich wieder im real Live. 

Also Leude. Kauft Euch das Ding"
1744526038,1183,True,"""Asgard's Fall"" ist ein beeindruckendes Spiel, das sowohl in der Grafik als auch im Gameplay überzeugt. Die detailreiche Welt und die fesselnde Story ziehen einen sofort in ihren Bann. Die Kombination aus actiongeladenen Kämpfen und strategischen Elementen sorgt für ein abwechslungsreiches Spielerlebnis. Besonders hervorzuheben ist die kreative Nutzung von Fähigkeiten und die Möglichkeit, verschiedene Spielstile auszuprobieren."
1744507835,993,True,"Geiles Game diggah, voll viel geballer und gemetzel allah. Ne, Spielmechanik und der Grundgedanke dahinter sind ultra gut. Game macht ultra Laune und vor allem Laune auf mehr! Dick Potenzial hat der Lachs. Dicke Probs. 
Müsst Ihr nicht wissen, müsst Ihr kaufen!"
1744506079,346,True,"Macht Spaß, eines der besseren Vampire Survival likes"
1744480687,446,True,Ich liebe dich Hänno!
1744475386,987,True,Ist ganz Knorke
1744473623,414,True,Erst knack´s dann knallt´s .....Knabemalz
1744466405,148,True,"Sehr gutes Spiel im Survivors Genre. Ich bin total begeistert. Das Spiel vereint viel und liefert soviel Potential für die Zukunft von neuen Charakteren, Fähigkeiten, Waffen bis hin sogar zu dem Schritt auch andere Mythologien einzubauen. Für mich als Liebhaber solcher sowie Spiele dieses Genres währe es ein Traum.
Da das Spiel noch in der Early Accces ist sollte jedem klar sein das es noch nicht komplett ausbalanciert ist etc, dafür gibt es diese ja.
Zu empfehlen wäre auch ein Tutorial, da das einzige Manko für mich aktuell ist das einem zu wenig erklärt wird. Klar findet man sich rein, aber es könnte einfacher werden.

Ich hoffe die Entwickler lesen diesen Kommentar und denken darüber nach wie weit man sogar gehen kann in der Zukunft."
1744461792,1049,True,"Einfach super geiles Game. Macht Spaß, man kann sehr viele combos nutzen, leicht zu lernen, man merkt den progress. Definitiv eine Empfehlung.
Erste 10h und definitiv süchtig.
Pro: Max 20min runs, dadurch auch mal schnell nebenbei eine runde spielen

Vorschläge (vllt kommen die noch): 
- eine bessere übersicht wo sein Char ist, da durch viele skills und enemy attacks das ganze sehr unübersichtlich wird und man so bei zB boss fights nicht ausweichen kann, da man deren attacks nicht sieht.
- die % an mehr Gegnern nicht auf 50% cappen sondern auch auf 100% oder so machen. 
- die Stats noch etwas genauer erklären, was sie tun - zB Schock
- die Level von den Chars eventuell wenn man alle Skills geskillt hat und dann noch x lvl hat man so eine Art Global Level up zu machen, dass man dann wieder von vorne skillen kann aber einen Satz an Boost global bekommt. Sonst ist es schnell langweilig, wenn man die skills durch hat und nichts mehr mit dem Char machen kann."
1744460222,522,False,"ich hab's zurückerstattet, aber kaufe es sofort wieder sobald cloudsave implementiert wurde. ohne macht's für mich keinen sinn."
1744455163,305,True,"Also Asgards Fall triggered bei mir ja Happy Buttons - es sieht echt cool aus, spielt sich sehr flüssig und das Gameplay ist schon gut durchdacht und nachhaltig, vor allem wenn man bedenkt dass es noch in der early access Phase ist.

Für alle Interessierten - das Game ist basically ein Hybrid aus Vampire Survivors und Death Must Die aber gerade im Vergleich zu DMD nochmal um einiges schneller, das Gameplay ist noch actionlastiger als bei den voran genannten Games aber da kommt man wirklich schnell rein. Was ich mega finde sind die vielen Synergien und Build Optionen, die man JETZT schon hat. Man levelt den Char ja pro Run auf 2 Ebenen, mit den aktiven Skills bzw. Verbesserungen in den Kategorien der Schadensklassen (Physisch, Kälte, Blitz und Feuer) und dann eben noch mit den Runen, mit denen man seine passiven Fähigkeiten (LP, Def, Speed, Crit und Triggered Effekte etc.) verbessert - immer abwechselnd eins pro Level Up. Das ermöglicht viele geile Möglichkeiten, das Game zu brechen (Dex - your call!) und motiviert auch immer weiter zu spielen. 

Die Meta Progression mit den Kriegsbemalungen ist ebenfalls eine tolle Idee, hat mir extrem gut gefallen. Ich bin happy mit dem Game und freu mich auf alles, was noch kommt.

Eine Info noch am Rande - Cloud Saves sind noch NICHT im aktuellen Release enthalten, sollen aber laut der Entwickler noch kommen deswegen gebe ich hier den Benefit of Doubt an die Entwickler und lasse das nicht in meine Bewertung einfließen."
