Timestamp Created,PlayTimeTotal,Recommended,TranslatedReview
1744511929,1010,True,"Ich fühle mich gut, Huya Chuhe Live -Sendung zu sehen, also bin ich heruntergekommen, um es selbst zu spielen
Ich habe viele unangemessene Gebiete erlebt und Vorschläge gemacht

1. Egal, ob es sich um ein Camp oder ein Pass handelt, Sie können das persönliche Attributpanel nicht sehen.

2. Die Transparenz von Spezialeffekten kann nicht angepasst werden, wenn die CD reduziert wird.

3. Rune -Rucksack hat kein Klick, um die zum Verkauf stehenden Runen auszuwählen. Es ist zu problematisch, einzeln zu machen. Jedes Mal, wenn Sie die Taste zum Betrieb drücken müssen, können Sie nicht auf derselben Schnittstelle arbeiten, und es gibt nur eine Seite der Runenseite.

V. Es ist auch der Ansicht, dass eine Fähigkeit für Sie besonders schwierig ist, eine andere Fähigkeit zu erreichen, und es gibt keine Textbeschreibung für das kleine Pixelbild der Camp -Synthese -Tabelle

5. Derzeit spiele ich nur Warriors. Destiny Net reduziert die Fähigkeiten CD + Bewegungsgeschwindigkeit + 10% Blutsäure ist im Grunde genommen unbesiegbar

 Mit acht vorhandenen Super Skill -Synthese -Tabellen und Fähigkeitenbeschreibungen beigefügt
 Skati Ice Arrow + Gangniel = Odin Ice Pfeil (feuert Eispfeile bei zufälligen Zielen, um sie einzufrieren, explodieren auf den Aufprall und wenden Sie einen Schockeffekt an).
 Giant's Tooth + Tornado Slash = Heißes Chaosblatt (winken Sie die heiße Chaos -Klinge um sich herum, verursachen den Feind Schäden, entzünden Sie ihn und bluten)
 Erde rissig + Gletscher rissig = Frostzahnring (beschwören
 Fenriers Klaue + Thors Zorn = Donnerklaue (Fenrier wird mit Elektrizität injiziert und schneidet und tötet zufällige Ziele)
 Wirf Levitra Ax + einen Dolch = zerbrochene Levitra Axe (werfen Sie Levitra Axe zu einem zufälligen Ziel und feuern Sie regelmäßig in eine zufällige Richtung)
 Batterie + Weltbaumpuls = Sturmpanzer Piercer (Beschwören von Sturm Piercer, regelmäßig elektrische Impulse in nahe gelegene Feinde startet)
 FIRE OF SURTEL + WIND = HULSTORM (beschwört einen Flammen -Tornado, der Huls Frost injiziert und durchdringende Eiszapfen ausschüttelt)
 Ember Ax + Lokis leeres Phantom = Elektrisches Axt (wirft eine mit Energie versorge brennende Axe, die auf den Aufprall explodiert und ein eigenes Nachbeben erzeugt)

 Am Ende, Chu, ist er großartig! ! !"
1744510097,79,False,"Ich frage mich, ob der Autor das Spiel selbst beenden kann. Als ich das erste Mal sah, dass diese Art von Spiel Gestalt annahm, musste ich mich in Bewegung halten, sonst würde ich in einer Sekunde sterben"
1744506421,1864,True,Zu schwierig QWQ
1744505462,894,False,"Es ist kaum vorstellbar, dass ein Fleischtauben -Überlebendespiel mich sprachlos macht und kein Gefühl des Vergnügens hat. Jedes Spiel wird länger als zehn Minuten betrieben, um die letzten Minuten zu machen. Die Werte sind ernsthaft unausgeglichen. Hat der Autor dieses Stück, das er gemacht hat, wirklich gespielt?"
1744497253,604,False,"Ah Minos, ich erkläre den Traum des Produzenten. Vergessen Sie es, synthetisieren nur ein Super -Kampfkunstspiel. Wenn Sie zwei Fähigkeiten auswählen, werden Sie die Wahrscheinlichkeit verringern, dass der andere viel neu splitiert wird, aber Sie können keine weitere wichtige Fähigkeiten bürsten. Nachdem Sie endlich zwei Fähigkeiten erhalten haben, können Sie eine auf Stufe fünf aufrüsten, und Sie müssen es viele Male neu sprengen. Es wird dringend empfohlen, dass Fu Qin es nicht finden kann, wenn das Xylophon des Produzenten existiert, und es muss es viele Male neu splitieren, bevor es erscheint. Hehe (#^.^#)"
1744475257,1894,True,"Gute Bewertungen, aber nicht empfohlen, jetzt zu kaufen, nicht genug Inhalt
Der erste Chef in der zweiten Ebene hatte eine Fähigkeit, die er hinter den Eiszapfen verstecken musste, bevor er ausweichen konnte. Er versuchte es mehrmals, fand es aber nicht. Schließlich wandte er sich dem Kommentarbereich zu, um es herauszufinden.
Der Chef auf der vierten Ebene hat keine Gesundheit und wird sofort mit einem Schlag getötet.
Manchmal ist der Schaden unzureichend, und der erste Chef ist schwierig, die Restgesundheit zu erreichen, und die Monster werden in etwa 12 Minuten weiterhin erscheinen. Sobald das Monster erscheint, gibt es keinen Raum für die Positionierung. Dieses Spiel ist vorbei und es wird zehn Minuten vergeblich sein. Es wird empfohlen, die Zeit im Spiel 10 Minuten lang zu pausieren, wenn sie gegen den ersten Boss kämpfen, oder darauf zu warten, dass der Chef stirbt, bevor ein Monster erscheint.
Die Fusionsfähigkeit spiegelt nicht die Stärke der Fusionsfähigkeiten wider. Ich dachte, es wäre ein Geschenk von Kohlenstoff aus dem Schnee, aber es war tatsächlich das i -Tüpfelchen. 
Zusätzlich zu Halo, Fire Wolf und Crow, Fähigkeiten, solange Sie immer wieder die blaue Qualität auswählen, und über Optionen, um auf höhere Ebenen zu aktualisieren, wird es keinen Mangel an Outputsmangel geben. Zum Beispiel die Synthese einer Fusionsfähigkeiten von Surtsel und wildem Wind. Ich denke, die Fusionsfähigkeiten sind sehr leistungsfähig und der Schlüssel zum Ausgang. Tatsächlich ist es nicht so gut wie ein enormer Wind auf hohem Niveau (etwa Stufe 7 oder 8). Wo immer der Cursorpunkt zeigt, wird die Straße geöffnet. Die Ausgangsleistung ist sensorischer als die Fusionsfähigkeiten, und das Bild ist zu chaotisch, nachdem er auf die Fusionsfähigkeiten geklickt hat.
Andernfalls kann das Entwerfen der Fusionsfähigkeiten in einen Verbrauchsmaterial und die Beseitigung der Auswirkungen der beiden einzelnen Fähigkeiten nach der Fusion das Problem zu unordentlicher Bilder lösen.
 Können einige Fusionsfähigkeiten, die die Augen der Spieler zum Leuchten bringen?
Die Schadensart von nur zwei der acht Fähigkeiten in der Synthesetabelle ist unerwartet, einer ist Helstum und der andere ist die Klinge des scharlachroten Chaos
Als ich die Synthesetabelle untersuchte, war die brennende Chaosklinge die letzte, die freigeschaltet wurde. Als ich dachte, diese Fusionsfähigkeiten sei wie eine weitere Fusionsfähigkeiten (die Fusion war leicht optimal), hatte ich nicht erwartet, dass es eine Halo -Fähigkeit ist! Diese Fähigkeit ist eher eine Fusionsfähigkeiten als die anderen sieben Fusionsfähigkeiten!
Wenn die Fusionsfertigkeit nicht nur eine zwei-in-Eins-Fähigkeit ist, entwerfen Sie mehr Fusionsfähigkeiten wie drei oder sogar vier in eins, oder verschmelzen zwei zwei-in-Eins-Fähigkeiten und verschmelzen sie dann zu einer neuen Fusionsfertigkeit. Das Spiel sollte mehr Spaß machen.
Die Stärke der Fähigkeit ist unausgeglichen, wie der flammenbindende Blutegel, der einen blutsaugenden Effekt hat, wähle ich fast jedes Spiel aus, und ich gebe dem Upgrade Priorität und klicke dann auf einige Feuerfähigkeiten, um mit dem Schicksalknoten für eine Wiederherstellungsflamme zusammenzuarbeiten. Solange ich nicht ständig den hohen Schaden des Chefs und der großen Monster nehme, ist es einfach wie aufzuhängen. Es gibt nur sehr wenige Fähigkeiten für Halo und Beschwörung.
 Synthesetabelle
Wirf Leviathan Axe (Kaltschaden/Reichweite) + Dolch (Physikalischer Schaden/Bereich) = gebrochene Leviathan -Axt (Kaltschäden/physischer Schaden/Reichweite)
Ember Axe (Brandschäden/Explosion) + Lokis elektrisches Phantom (Blitzschaden/Explosion) = Elektrische Axt (Brandschaden/Explosion/Reichweite)
Titans Zahn (Feuerschaden/Nahkampf) + Tornado Slash (physischer Schaden/Nahkampf) = brennender Chaosblatt (Feuerschaden/physischer Schaden/Nahkampf/Aura)
Skati -Eispfeil (Kaltschaden/Langstrecke) + Gangniel (Blitzschaden/Langstrecke) = Odin -Eispfeil (Kaltschaden/Langstrecke)
Batterie (physischer Schaden/Beschwörung) + Weltbaumimpuls (Blitzschaden/Reichweite) = Sturmpanzerung Piercer (physischer Schaden/Reichweite/Beschwörung)
Erdriss (physikalischer Schaden/Nahkampf) + Gletscherfragmentierung (Kaltschäden/Bereich) = Frostzahnring (physischer Schaden/Erkältung/Nahkampf/Reichweite)
Fenriers Klaue (physischer Schaden/Langstrecke) + Thors Zorn (Blitzschaden/Langstrecke) = Donnerklaue (physischer Schaden/Langstrecke)
 Feuer von Surtel (Feuerschaden/Langstrecke) + Wind (Kaltschaden/Nahkampf) = Hulstum (Feuerschaden/Kaltschaden/Langstrecke/Beschwörung)"
1744475173,596,True,"Mein Rat
1. Stornieren Sie die Grenze von nur einer Fähigkeit pro Spiel
2. Fügen Sie weitere Kombinationen aus der Skillsynthese hinzu
3.. Hinzufügen von Textbeschreibungen zur Illustration der Skillsynthese
4. Fügen Sie Runenseite hinzu (Ressourcen können auch verwendet werden, um mehr Runenseiten freizuschalten).
5. Einseitige Runenseiten können Ressourcen ausgeben, um zusätzliche Rune-Platzierungsraum hinzuzufügen
6. Fügen Sie One-Click-Funktion oder Multiple-Choice
Mein Rat
1. Entfernen Sie die Einschränkung, dass nur ein Fähigkeitssatz pro Spiel synthetisiert werden kann
2. Fügen Sie weitere Kombinationen aus der Skillsynthese hinzu
3.. Textbeschreibungen der Fähigkeitssynthese hinzugefügt, illustriertes Buch
4. Fügen Sie Runenseiten hinzu (Sie können auch Ressourcen verwenden, um mehr Runenseiten freizuschalten).
5. Eine einzelne Runenseite kann Ressourcen ausgeben, um den Platz für Runenplatzierungen zu erhöhen
6. Fügen Sie One-Click-Löschen oder Mehrfachauswahl hinzu, um Runen im Rucksack zu löschen"
1744471380,1470,True,"OK, freue mich auf weitere Inhalte."
1744468772,99,False,"Kaufen Sie es nicht, es ist sehr Müll"
1744468480,383,False,"Als ich zum ersten Mal eine schlechte Bewertung des Spiels gab, wurde der Inhalt der öffentlichen Beta vollständig gelesen, aber die offizielle Version steckte 5 Stunden in der dritten Ebene. Ich möchte fragen, ob der Autor verrückt ist. Jedes Mal, wenn ich das Monster für 10 Minuten besiegte, war ich unbesiegbar und wurde abgeschafft. Infolgedessen wurde ich vom Chef abgekratzt. Ich steckte fast zwei Stunden lang fest und starb. Ich habe den Wert mit meinen Füßen ausgefüllt."
1744468463,572,True,"Es ist ziemlich gut, aber ich habe gerade herausgefunden, dass es keine Cloud -Save -Funktion gibt, was für Spieler, die einen Computer ändern möchten, nicht sehr freundlich ist, um weiter zu spielen.
PS: Ich habe gerade das Cloud -Archiv aktualisiert, aber ich habe zuerst einen Computer verwendet, den ich noch nie gespielt hatte, um es zu aktualisieren. Es mag mein Archiv verloren haben. Jetzt bin ich ein wenig in Panik geraten"
1744457031,991,True,"Sehr gut, aber es gibt vorerst ein wenig Inhalt"
1744448280,1050,False,"Alle Genres verlassen sich sehr auf Fähigkeiten, und es ist schwierig, überhaupt Fehler zu machen, aber es gibt nicht viele Möglichkeiten, sie zusammenzubringen, sodass die Spaßfleischtaube sehr unangenehm wird
Die Anleitung ist sehr schlecht. Erst nachdem ich die dritte Stufe gespielt hatte, wusste ich, dass die Dinge, die ich im Rucksack aufgenommen habe, in einen weiteren Rucksack gesteckt werden konnten, um wirksam zu werden.
Es gibt ein Problem mit der Fähigkeit des Chefs, und Sie können auch außerhalb der roten Warnung geschlagen werden.
Das Angriffsdesign des Monsters ist unvernünftig, die gesamte lange Angriffsbereich der Fleischtaubenkarte, die rote Warnung vor dem Monster-One-viele-Bildschirm ist voller Rot
Das Ekelhafteste ist, dass einige Chefs mit Sicherheit gewinnen und der sofortige Kill -Mechanismus ist, aber es gibt keine schnellen Informationen und es gibt keine Strategie.
Also habe ich es oft wieder geöffnet. Nachdem ich in der frühen Phase Dutzende von Minuten leiden hatte, fühlte ich mich endlich gut. Der Chef kam heraus und lachte zweimal und schickte mich nach Hause. Welche Herausforderung bin ich gekommen und bewertet sie? Weil es 2 Stunden vergeblich verschwendete, hatte ich sogar das Gefühl, dass der Produzent mich bezahlen sollte !!!"
1744447076,522,False,"Sie können sehen, wer die vierte Ebene Ihres B schlagen kann"
1744438039,1002,True,Backpack muss mit Batch -Management -Funktionen und Wachstum im Freien hinzugefügt werden. Es gibt zu wenige Charaktere und viele Fehler. Heute steckt ein Rucksack mit den gleichen legendären Runen.
1744432100,123,False,"War es nicht einig, dass in jeder Sekunde ein wenig Blut verloren geht und 10% des Blutes saugen. Warum also nur Blut, aber kein Blut verlieren?"
1744431673,574,True,"Die seltsame Flut in der späteren Phase ist sehr angenehm, aber es gibt viele Probleme.
1. Es gibt keine Synthesetabelle, ich habe sie selbst aufgelistet:

Wirf Levitan Ax + Wurf Dolch
Ember Ax + Lokis Veröffentlichung des Films
Riesenzahn + Tornado Slash
Skati Ice Arrow + Gangniel
Batterie + Weltbaumpuls
Erdenriss + Gletscherriss
Fenriels Klaue + Thors Zorn
Das Feuer von Surtel + Wind

2. Die Spezialeffekte können nicht ausgeschaltet oder transparent werden. Der Vollbild in der späteren Stadium ist voller Waffeneffekte. Die Fähigkeit, Monster zu vermeiden, hängt völlig davon ab, sich der Rüstung zu bewegen und zu widerstehen.
3. Nachdem zu viele Runen gemacht wurden, werden 1-4 Runen fallen gelassen. Das System des laufenden Bürsten gilt als nutzlos.
4. Der dritte Charakter ist zu schwach und es ist schwierig, mit Monstern umzugehen, die in den frühen Stadien hervorstechen.
5. Der Gesamtpegel der drei Zeichen in den letzten 8 Stunden beträgt nur Stufe 35. Insgesamt klickte gerade auf einen Charakter, und das Upgrade war zu langsam."
1744389314,714,True,"Es gibt keine Aufforderung zur Super -Martial Arts -Synthese, und das Spiel sollte auf eine Kombination eingestellt werden. Jetzt können Sie auswählen, welche Fähigkeiten zu verwenden sind. Darüber hinaus gibt es ein Runensystem. Können Sie ein anderes Gerätesystem erstellen?"
1744387026,1162,True,"Die Fusionsfähigkeiten sind nicht klar, und das Pixelsymbol ist zu schwer zu erkennen und es ist nicht offensichtlich. Es ist besser, bei der Auswahl eine Eingabeaufforderung direkt zu geben. Es ist sehr notwendig"
1744378969,711,True,Nicht schlecht
1744378730,425,True,Kann die Tabelle der Superweapon -Synthese Text und Bilder anzeigen?？ Mosaic -Bilder sind schwer zu lesen?
1744378459,652,True,"Ich habe es so schnell wie möglich seit dem Test von ""The Fall of Asgard: Origins"" gespielt. Die Spielvolumen ist klein, aber es ist immer noch sehr interessant. Wenn Sie es nicht zu einem Preis von 20 Yuan kaufen können, können Sie es nicht kaufen und können es nicht kaufen.
Es gibt einige Vorschläge für dieses Spiel:
1. Optimieren Sie die chinesische Sprache, einschließlich, aber nicht beschränkt auf die Beschreibung des Textes im Spiel sowie Erfolge in der Community, Patches, Nachrichten und Anweisungen, die jedes Mal veröffentlicht wurden.
2. Fügen Sie dem Spiel ein Bilderbuch hinzu, fügen Sie eine bestimmte Art der Sortierung in die Runenkonfiguration hinzu, verwenden Sie zusätzliche Materialien, um eine spezifische Formqualität zu erstellen, aber zufällige Runen hinzuzufügen, und fügen Sie die Vorgruppenfunktion hinzu, die gemäß der Wahl des Helden vorgegriffen werden kann.
3. Die 10-minütige Boss-Fähigkeitsbestimmung in der Warner God Realm-Karte ist ungenau und kann auch verletzt werden, wenn sie sich nicht im roten Cursor befindet.
4. Individuelle Beschwörungsfähigkeiten können nicht zum Bürsten von CDs verwendet werden, und nur 1 Vorladung sind erlaubt, wie z.
5. Bitte optimieren Sie das Bilderbuch und geben Sie Anweisungen für die Super -Kampfkunst -Synthese an und schalten Sie es dann auf und geben Sie eine Aufforderung zur Auswahl der Fähigkeiten.
6. Fügen Sie heldenhafte Talentpunkte hinzu, z.
7. Optimieren Sie den Kartenausdruck, die Gegenstandsabfälle und die speziellen Richtlinien, erhöhen Sie die Anzahl der Magnete angemessen und reduzieren die verbesserten Steine ​​erheblich, wenn sie Monster über den visuellen Bereich hinaus töten.
8. Aktualisierungen beschleunigen, Fähigkeiten optimieren und Karten, Charaktere und Super -Kampfkunst hinzufügen."
1744362697,914,True,"Das Spiel ist sehr gut, aber ich hoffe, es gibt mehr Charaktere, und ich hoffe auch, dass das Produktionsteam Funktionen hinzufügt, die Charakterdaten anzeigen können. Jedes Mal, wenn ich Buff auswähle, bin ich verwirrt über die Angriffskraft, die Verteidigung, die Ausweichenrate und andere Dinge."
1744361069,1138,True,"Verschiedene Probleme müssen poliert werden, aber dieser Preis ist es wert."
1744358440,724,False,"EA Stage Eingabeaufforderung Version 0.2
Waffen -Upgrades sind in drei Farben erhältlich, Weiß, Blau und Gold, mit der größten Upgrade -Reichweite von Gold. Der Waffen -Upgrade -Inhalt ist eine der Anzahl der Auslöser, Reichweite, CD, Schaden usw. und nicht alle Upgrades. Geben Sie das erste Bild über, um den Rune-Drop zu entsperren, und klicken Sie auf den I-Key-Rucksack, um es auf das Flag zu rüsten. Der rechte Klick der Runenmaus im Rucksack kann zersetzt und in Bannermaterial zerlegt werden. Die Artefaktsynthese verbraucht keine Waffen, und gleichzeitig besetzt das Artefakt den Waffenschlitz nicht. Die Artefaktsynthese kann nur einmal synthetisiert werden. Die Synthesezustand ist, dass zwei Waffen auf Stufe fünf sind. Es gibt Bodenfallen in der dritten Ebene. Der Chef sollte in der 20. Minute der vierten Ebene ein bestimmtes Artefakt synthetisieren, sonst wird er sofort von Odin getötet.
Obwohl es mir sehr gefällt, wird es insgesamt nicht empfohlen.
① Die frühe Stufe ist die Todesstapel von Charaktererfahrungen, die Erschließung des Bonus von Charakterspielen und die Verbesserung der Fähigkeiten (auf Stufe 5), um die synthetische Illustration freizuschalten. Es ist sehr langweilig und spürt häufig die Frustration, die durch den Tod gebracht wird. ② Nach dem Drücken der Buchstabe -Tastatur gibt es keine detaillierte Schnittstelle für Zeichenmerkmale, und ich weiß nicht, welcher Wert ich jetzt bin. (Aktualisiert ③ Roll Point -Aktualisierung ist unregelmäßig, und Sie werden keine Artefakte für Sie hinzufügen. ④ Ich weiß nicht, was die Farbe der Waffen -Upgrade ist. PURLE GLICH? Chinesische und die Eingabeaufforderung werden mit der rechten Maustaste auf die Zersetzung in den Rucksack angezeigt. Das Monster wird getötet, es wird die Ladeanimation spielen. ⑫

Wenn Sie es nicht vollständig erlebt haben, gibt es möglicherweise einen Fehler, wenden Sie sich bitte an die Realität."
1744355515,344,False,"Der Überlebende des Pinsels ohne Seelen, Requisiten haben nur Attribute, und das numerische Design in der Site ist unvernünftig"
1744354575,801,True,"Die Betrachtungsoberfläche Ihrer Kombinationsfähigkeiten ist zu abstrakt. Ich verstehe nicht, welche zwei Fähigkeiten da sind"
1744349850,535,True,"Der Schaden hängt hauptsächlich von Roll Gold -Fähigkeiten und dem Netto des Schicksals ab (es ist bequem, in der frühen Stufe mit über 20 Bewegungsgeschwindigkeiten zu kratzen). Das Spielerlebnis ist durchschnittlich, die Fertigstellung ist etwas niedrig und in der frühen Stufe etwas inhaftiert. Dies liegt hauptsächlich daran, dass es keine Cloud -Speicherndatei gibt, um die Leberpegel auf dem Dampfdeck wiederzugeben. Es ist ein bisschen widerlich. Die Seite der Super -Kampfkunst kann nicht sehen, welche Waffe sie ist (sie muss die Menschen dazu bringen, diese Fähigkeitsikonen zu erkennen, und sie ist klein und sterben)."
1744347895,37,False,Zu schwierig und nicht lustig
1744344303,1071,True,"1. Das Gameplay ist Single, es gibt nur wenige großartige Fähigkeiten, und die Physikabteilung ist weit voraus. Andere Systeme sind entweder Väter oder entbehrlich.
2. Der Hexenmeister ist auch ein Bastard. Seine Fähigkeiten können nicht verbessert werden und er kann in der späteren Phase nicht geschlagen werden.
3. Wenn Sie das vierte Level nicht bestehen können, werden Sie den Chef sofort nach dem Ausgehen töten. Ist es eine Handlung zu töten? Eine Muschi lächelte in die Luft und ich war weg. Nachdem Sie so viele großartige Fähigkeiten erhalten haben, beginnen Sie von vorne. Wann wird die vierte Ebene aktualisiert? Ich möchte nicht mehr spielen."
1744339938,235,True,"Es fehlen noch einige Übersetzungen, und wir freuen uns auf eine Optimierung. --4.18 Beenden Sie das Spiel oder fehlende Übersetzung
Es gibt kein Wolkenarchiv, das nicht sehr freundlich ist. --4.18 Aktualisiert! Gut!
Darüber hinaus kann ich die Details der Synthesefähigkeiten und der Namen nicht lesen. Möchten Sie, dass wir uns die Pixelpunkte merken? --4.18 Aktualisiert! Gut!
Weiter optimieren, wann wird es verbessert und wann wird es verbessert. --4.18 Das Entwicklungsteam, das auf Ratschläge hört! Muss zurück in gute Bewertungen geändert werden!"
1744326833,268,False,"Sogar die Skillsynthese darf nicht beobachtet werden, wie wäre es, mit Ihrem Pferd zu spielen"
1744311993,844,True,"Wenn dies erledigt ist, ist es das Bild der fortschrittlichen Waffensynthese. Kann der Name direkt angezeigt werden? Es ist schwierig, das Pixel -Symbol zu erkennen.

Es ist so schwer, in der frühen Phase Spaß zu haben!"
1744310201,343,False,Spezies
1744307197,875,True,"Kann ich das Problem lösen, nicht in der Lage zu sein, die Wolke archivieren zu können?"
1744306552,368,False,"Die Jäger -Entsperren ist etwas zu schwierig. Der Unterschied zwischen verschiedenen Charakteren ist aufgrund des Geschenksystems des Weltbaums nicht offensichtlich genug. Sie können die Unterschiede im frühen Stadium sehen, aber nachdem die spätere Konstruktion gebildet wurde, egal welche Rolle zu ähnlich ist. Es wird empfohlen, dass die Fähigkeiten zwischen verschiedenen Charakteren unterschiedlich sind oder einige Anpassungen auf der Grundlage der Wahrscheinlichkeit des Auftretens von Fähigkeiten vorgenommen werden. Natürlich ist er als Spieler natürlich ein wenig gierig und hofft, dass die Fähigkeiten zwischen verschiedenen Charakteren unterschiedlich sein können."
1744298837,832,True,"Ich habe Demo gespielt und alle Levels gespielt. Es gibt mehrere Fragen:
1. Die chinesische Version ist nicht vollständig und einige Inhalte werden weiterhin in Englisch angezeigt. Obwohl es das Spiel nicht beeinflusst, hoffe ich, es so schnell wie möglich zu vervollständigen.
2. Der Abschlussgrad ist relativ niedrig. Im Vergleich zur Demo gibt es zwei weitere Karten, und die Hälfte von ihnen wird nicht freigeschaltet;
3. Kriegsprayfarbe ist zu abhängig vom Gesicht und kann zersetzt und produziert werden, aber die ausgesetzte Kriegsprühfarbe kann nicht weggewaschen werden. Ich hoffe, ähnliche Funktionen hinzuzufügen;
4. Das Design ist unangemessen. Zunächst muss sich die Charakterentwicklung separat entwickeln und der Upgrade -Prozess muss wiederholt werden. Zweitens können die Kombinationsfähigkeiten nicht angezeigt werden, nur die Symbole werden angezeigt, was schwer zu identifizieren ist und nicht im Spiel angezeigt werden kann. Auch wenn die Spieler erkunden müssen, müssen sie sich nach der Erkundung selbst daran erinnern. Dieses Design ist sehr unangemessen. Ist der endgültige Chef von Warner God Reich die Handlung tötet? Der Chef kam gerade heraus und tötete mich in voller Blut. Ich bin nur hier, um mich zu schlagen. Ich weiß nicht, ob es der Mechanismus ist oder was. Als Vampir -Survivor -Spiel, wenn der Chef nicht getötet werden kann, denke ich, dass dieses Design sehr gescheitert ist.
5. Es gibt einen bösartigen Fehler. Die Wahrscheinlichkeit, dass die Kriegsfarbe an Ihrem Körper nach dem Geben des Levels verschwindet, und es ist mehr als einmal passiert."
1744297701,95,False,"Die aktuelle Version wird nicht empfohlen.

Die Demo scheint ein großes Potenzial zu haben, aber warum ist es der Ansicht, dass der Wert in Bezug auf die offizielle Version rauer ist? Der Wert des Feindes im Spiel ist unangemessen. Wenn Sie kein Glück haben, werden Sie am Anfang plötzlich in wenigen Minuten sterben, oder Sie werden unter Kratzen und Krabpfen leiden. Das externe Wachstum scheint wichtiger zu sein, aber Sie erben die Demo -Archive nicht. Das Level und die Runen sind alle weiß. Wenn Sie keinen guten Start haben, können Sie keinen guten Start haben. Sie haben die Motivation verloren, weiter zu spielen.

Die nützlichen Fähigkeiten wurden geschnitten, die Runen sind weniger gesunken, und selbst die Ausgabe des Bildes wurde angesehen, was es zu einem Spiel macht, das wiederholte Ressourcen zum Replizieren erzwangen. Viele der besten Demo -Versionen wurden verändert, aber es gibt nicht viele offizielle Versionsinhalte, und ich verstehe nicht."
1744296961,624,True,"Ich habe beide Demos schon einmal gespielt. Nachdem ich wahrscheinlich gewusst habe, wie man mit diesen Knoten fummelt, werde ich sie sowieso nicht kratzen.
Ich habe immer noch Erwartungen an das Follow-up, aber wenn Sie sagen, Sie können es für 25 Yuan verkaufen, wird es für zwei oder drei Jahre nicht aktualisiert."
1744296096,386,False,"Was für eine Sache? Der erste Chef, der in der zweiten Ebene einen Bogen und Pfeil nimmt, hat eine Verriegelungskompetenz. Wenn Sie sich bewegen, werden Sie Sie einschließen und Sie werden die Fähigkeit auf jeden Fall gewinnen. Dann sah ich, dass sie es nicht sagen konnten, aber wenn ich mich nicht bewege, würde ich mich immer noch schlagen. Wie gestalte ich einen Chef? 5 6 Es ist alles so tot. Betrugsspiel"
1744293882,355,True,"Nicht schlecht, spielbar."
1744287036,307,True,"Es macht ziemlich viel Spaß, aber ich habe das Gefühl, dass es ein wenig Inhalt in der Konstruktion und Schulung außerhalb der Website gibt. Die Karte ist nur 4 Kapitel. Das Rune -Puzzle ist von unbekannter Bedeutung. Ich bin der Meinung, dass die Rune, die erstellt werden kann, nicht sehr nützlich ist. Wenn Sie leistungsstarke Runen möchten, müssen Sie zur Karte gehen, um sie zu spielen.
Außerdem habe ich beim Spielen auf einen bösartigen Fehler gestoßen, und ich würde plötzlich im Spiel stecken bleiben. Nachdem ich das Spiel fortgesetzt hatte, konnten alle Waffen nicht angreifen, was mich fast rot fühlte.
Ich möchte ein Konstruktionsgenre, einen physischen Fluss + blutsaugter Blutegel, der physische Fluss empfehlen, und die unendliche Blutrückgewinnung reicht aus, um zu masturbieren."
1744286635,297,True,"Eine Hand kann nur eine Super -Kampfkunst synthetisieren und erfordert die Kartenanleitung vom goldenen Apfel und des Sammlers. Die Synthesetabelle oder direkte Eingabeaufforderungen sind im Spiel benötigt. Es ist ein bisschen ein Pinsel für das Bürsten. Es ist auch ziemlich schwierig, nach der Formung zu machen. Es wird langsam verbessert. Insgesamt ist es sehr angenehm zu spielen."
1744286035,854,True,"Angriffsgeschwindigkeit, blutige Rune wird als Familienerbstück verwendet
Nach dem Spiel vermisse ich
Ich dachte, es wäre meine eigene lässige Demontage
Bis er meine zweite goldene Rune löschte
Ich werde andere Fehler nicht erwähnen, alles Vergnügen 🤡"
1744282173,621,True,"Das Spiel ist ziemlich gut, aber es ist sehr aufregend, draußen zu wachsen"
1744280822,557,False,"Es erfordert doppelte Geschwindigkeit, abnehmbare Rucksack und das Betrachten der Synthesetabelle im Raum. Es wird vermutet, dass die Schwierigkeit etwas zu hoch ist. Wenn Sie das zweite Dorf treffen, möchten Sie schlafen."
1744277446,1209,False,"Lassen Sie sich nicht von Demo täuschen. Die offizielle Version ist nicht so gut wie Demo. Darüber hinaus sind einige Fähigkeitsbeschreibungen problematisch, und es gibt auch Probleme mit dem Urteil von seltsamen Angriffen. Lass dich nicht täuschen. Wird der Schleim in der Vulkankarte aus der Urne des Schöpfers Qinma hergestellt? Es ist so schwierig, dass die Angriffsspanne immer noch groß ist und es um den Spieler herum geht.
Schließlich hatte ich Spaß, mit einem Rollstuhlturm zu spielen, aber am Ende hatte der Chef es nicht oder hatte besondere Anforderungen. Er flog direkt zu Odin (und gab mir eine Leistung, die von Odin gestoppt wurde) und schlug mich mit Blitz zu Tode."
1744276852,309,True,"Es ist schwierig für die Überlebende-Taube, den Rücken zu treffen, ohne die Fähigkeit des blutsaugenden Blutegels zu verwenden.
Das Nähen eines Runensystems ist jedoch ziemlich neu. Es scheint, dass dies das erste Mal ist, dass ich diese Einstellung in der Überlebensklasse gesehen habe? (Natürlich kann es sein, dass ich weniger gespielt habe)"
1744272250,55,False,"Es ist ein gutes Spiel, aber Sie können die Synthesetabelle nicht sehen. Es ist schwer auszuprobieren, wenn Sie Ihre Fähigkeiten in verschiedene Attribute unterteilt."
