Timestamp Created,PlayTimeTotal,TranslatedReview
1744511929,1010," Schauen Sie sich den Tigerzahn Chuhe leben fühlen sich gut, nach unten, um von sich selbst spielen
Derzeit erleben die Existenz einer Menge von unvernünftigen Orten, um Vorschläge zu machen

1. ob es sich um ein Lager oder Durchbruch kann nicht sehen, die persönlichen Attribute Panel

(2) Monster mehr Fähigkeiten, um die CD bis zu reduzieren kann nicht die Transparenz der Spezialeffekte

(3) Rune Rucksack nicht über eine Taste, um den Verkauf von Runen, einer nach dem anderen Punkt ist zu viel Mühe, Ausrüstung Runen jedes Mal, wenn Sie die Taste drücken müssen Betrieb kann nicht die gleiche Schnittstelle Betrieb, und nur eine Seite der Runen Seite

4. die Super-Skill-Synthese, kann fünf Fertigkeiten zusammenstellen, aber nur eine Super-Skill kombinieren (2 Fertigkeiten, die kombiniert werden können, können zu einem Super-Skill synthetisiert werden, wenn sie auf Stufe 5 angehoben werden), und ich habe das Gefühl, dass es besonders schwierig ist, D zu einer anderen Fertigkeit, und es gibt keine textliche Beschreibung in der verpixelten kleinen Bild des Lagers Synthese Tabelle.

5. zur Zeit habe ich nur den Krieger gespielt, das Schicksal des Netzwerks, um die Fertigkeit CD + Bewegungsgeschwindigkeit + 10% Blutabsorption zu reduzieren, ist im Grunde gleich unbesiegbar!

 Mit den bestehenden acht Super-Skill-Synthese-Tabelle und Skill-Beschreibung
 Scatty Ice Arrow + Goneril = Odin Ice Arrow (Schießt einen Eispfeil auf ein zufälliges Ziel, friert es an Ort und Stelle ein und explodiert beim Aufprall für einen Schockeffekt)
 Riesenzahn + Zyklonspaltung = Klinge des brodelnden Chaos (Schwingt die Klinge des brodelnden Chaos um sich selbst und fügt Feinden Schaden zu, setzt sie in Brand und lässt sie dann ausbluten)
 Erdschildkröte + Gletscherbruch = Ring der Frostzähne (beschwört eine riesige Wand aus Frost um dich herum, die aus dem Boden hervorbricht und sich nach außen bewegt)
 Fenrirs Klaue + Thors Zorn = Donnerklaue (Fenrir ist mit Elektrizität aufgeladen und schlitzt zufällige Ziele brutal auf)
 Wurfspalter des Leviathans + Wurfdolch = Zerschmetternder Leviathanspalter (Wirft Leviathanspalter auf ein zufälliges Ziel und schleudert dabei regelmäßig Splitter in zufällige Richtungen)
 Geschützturm + Weltbaumimpuls = Sturmdurchdringung (Beschwört einen Sturmdurchdringungsturm, der in regelmäßigen Abständen elektrische Impulse auf Gegner in der Nähe abfeuert)
 Surturs Feuer + Kraftwind = Hurstrom (beschwört einen mit Hel-Frost durchsetzten Flammenwirbel, der durchdringende Eiszapfen verschießt)
 Axt des Überrests + Lokis Elektrizitätsfreisetzungs-Phantom = Elektrische Axt (wirft eine elektrifizierte, brennende Axt, die beim Aufprall explodiert und einen Schatten ihrer selbst erzeugt)

 Endlich ist Chuhe genial!!!"
1744510097,79,"Ich bin neugierig, ob der Autor das Spiel zu Ende spielen kann. Das ist das erste Mal, dass ich ein solches Spiel gesehen habe, bei dem man in Bewegung bleiben muss, weil man sonst in einer Sekunde stirbt."
1744506421,1864,Es ist zu schwer QWQ
1744505462,894,"Es ist schwer vorstellbar, dass ein Meat Pigeon Survivor-Spiel mich so sprachlos macht Es macht keinen Spaß, zehn Minuten pro Spiel zu spielen, nur um die letzten paar Minuten Spaß zu haben Numerische Ungleichgewichte sind grob unausgewogen Haben die Autoren den Scheiß, den sie gemacht haben, überhaupt gespielt?"
1744497253,604,"Ah Minos, habe ich auf der Produzent Traum ausgearbeitet. Ein Spiel kann nur synthetisieren eine Super-Kampfkunst, auch wenn, sondern auch fucking zwei Fähigkeiten, um eine von ihnen zu wählen, wird die Wahrscheinlichkeit des anderen Reroll Pinsel eine ganze Menge ist ah Bürsten aus einem anderen Schlüssel Fähigkeiten, ist es nicht leicht, aus den beiden Fähigkeiten von einer von ihnen bis zu Stufe fünf, nachdem die anderen Fähigkeiten aktualisieren wollen und haben, um Reroll eine Menge Zeit, dringend empfohlen Produzent Xylophon existiert, um für das Klavier zu zahlen, kann nicht gefunden werden, müssen Reroll eine Menge Zeit, bevor es erscheinen wird! Ich bin mir nicht sicher, ob ich das Xylophon finden kann, aber ich muss es viele Male neu würfeln, bevor es erscheint. ^#)"
1744475257,1894,"Gute Rezension, aber keine Kaufempfehlung, zu wenig Inhalt
Der erste Endgegner des zweiten Levels hat eine Fähigkeit, die man hinter einem Eiszapfen verstecken muss, um sie zu umgehen. Ich habe das selbst nach einigen Versuchen nicht erkannt und musste schließlich durch den Kommentarbereich scrollen, um es herauszufinden.
Der unterste Boss im vierten Level hat kein Blut und wird mit einem Schlag getötet.
Manchmal ist der Schaden nicht genug, schwer zu schleifen den ersten Chef auf das Blut, etwa 12 Minuten wird weiterhin aus der kleinen Monster, kleine Monster aus dem Feld kommen, kann es nicht gehen Raum dieses Spiel ist vorbei, zehn Minuten vergeblich zu spielen. Vorgeschlagen in den Kampf der erste Chef, wenn das Büro Zeit Pause für 10 Minuten, oder warten Sie auf den Chef zu sterben und dann aus der kleinen Monster.
Fusion Fähigkeiten spiegeln nicht die Stärke der Fusion Fähigkeiten, dachte, es war ein Schneeball in den Himmel, aber in der Tat ist es das Sahnehäubchen auf dem Kuchen.
Andere Fertigkeiten als Aura, Feuerwolf und Rabe haben keinen Mangel an Leistung, solange Sie halten Kommissionierung blaue Qualität und oben Optionen auf hohe Ebenen zu aktualisieren. Zum Beispiel Surturs Feuer plus Power Wind, um eine Fusionsfertigkeit zu synthetisieren. Ich dachte, die Fusionsfertigkeit sei mächtig und der Schlüssel zum Output, aber sie ist tatsächlich nicht so gut wie eine hochstufige Power Wind (etwa Stufe 7 oder 8), auf die der Cursor zeigt, der Pfad öffnet sich und die Output-Leistung ist aus sensorischer Sicht beruhigender als die Fusionsfertigkeit, und der Bildschirm ist nach dem Antippen der Fusionsfertigkeit zu unübersichtlich.
Wenn die Fusionsfertigkeit als verbrauchbare Fertigkeit konzipiert ist, wird der Effekt der beiden Einzelfertigkeiten nach der Fusion eliminiert, was auch das Problem der Unübersichtlichkeit des Bildschirms lösen kann.
 Können wir einige Fusionsfertigkeiten haben, die die Augen des Spielers zum Leuchten bringen?
Nur zwei der acht Fertigkeiten in der Zusammenstellungstabelle haben unerwartete Schadensarten, eine ist Helstrom und die andere ist Versengende Chaosklinge
Und als ich die Synthese-Tabelle untersuchte, war ""Versengende Chaosklinge"" zufällig die letzte Fertigkeit, die freigeschaltet wurde, und als ich dachte, dass diese Fusionsfertigkeit wie die anderen Fusionsfertigkeiten ist (eine etwas oberflächliche Fusion), war mir nicht klar, dass sie eigentlich eine Aura-Fertigkeit ist! Diese Fertigkeit ist eher eine Fusionsfertigkeit als die anderen sieben Fusionsfertigkeiten!
Wenn Fusionsfertigkeiten nicht nur Zwei-in-Eins-Fertigkeiten sind, sollten mehr Fusionsfertigkeiten entwickelt werden, z. B. Drei-in-Eins- oder sogar Vier-in-Eins-Fertigkeiten oder die Fusion von zwei Zwei-in-Eins-Fertigkeiten, die dann zu einer neuen Fusionsfertigkeit verschmelzen. Das Spiel sollte interessanter sein.
Skill Stärke ist nicht ausgewogen, wie die Bindung Flamme Blutegel hat eine blutsaugende Wirkung, ich fast jedes Spiel zu wählen, und die Priorität zu aktualisieren, und dann zeigen einige Feuer-Fähigkeiten mit dem Knoten des Schicksals, um eine Wiederbelebung der Flamme, solange Sie nicht ständig schwer zu essen Bosse und Monster auf der Linie der hohen Schaden, mit dem gleichen wie der Henker. Aura- und Beschwörungsfähigkeiten werden nur selten gewählt.
 Synthese-Tabelle
Werfende Leviathan-Axt (Kälteschaden/Reichweite) + Werfender Dolch (Physischer Schaden/Reichweite) = Gebrochene Leviathan-Axt (Kälteschaden/Physischer Schaden/Reichweite)
Axt des Überbleibsels (Flammenschaden/Explosion) + Lokis Phantasma der Elektrizitätsfreisetzung (Blitzschaden/Explosion) = Elektrische Axt (Flammenschaden/Explosion/Reichweite)
Riesenzahn (Flammenschaden/Mehrkampf) + Wirbelwindspaltung (Körperlicher Schaden/Mehrkampf) = Versengende Klinge des Chaos (Flammenschaden/Körperlicher Schaden/Mehrkampf/Aura)
Skathi-Eispfeil (Kälteschaden/Fernkampf) + Goneril (Blitzschaden/Fernkampf) = Odin-Eispfeil (Kälteschaden/Fernkampf)
Geschützturm (Physischer Schaden/Beschwörung) + Weltenbaumpuls (Blitzschaden/Fernkampf) = Sturmbohrer (Physischer Schaden/Fernkampf/Beschwörung)
Erdschildkröte (Physischer Schaden/Nahkampf) + Gletschersplitter (Kälteschaden/Fernkampf) = Ring der Frostzähne (Physischer Schaden/Kälteschaden/Nahkampf/Fernkampf)
Fenrirs Klaue (Körperlicher Schaden / Fernkampf) + Thors Zorn (Blitzschaden / Fernkampf) = Donnerklaue (Körperlicher Schaden / Fernkampf)
 Sulturs Feuer (Flammenschaden / Fernkampf) + Mächtiger Wind (Kälteschaden / Nahkampf) = Wirbelsturm (Flammenschaden / Kälteschaden / Fernkampf / Beschwörung)"
1744475173,596,"我的建议
1，取消每局只能合成一个技能组合的限制
2，增加更多技能合成组合
3，技能合成图鉴增加文字说明
4，增加符文页（也可用资源解锁更多符文页）
5，单页符文页可以花费资源额外增加符文安放空间
6，添加一键删除或者多选删除背包里的符文功能
Mein Ratschlag
1. Entfernen Sie die Beschränkung, dass nur eine Fähigkeit pro Spiel synthetisiert werden kann.
2. Mehr Kombinationen für die Synthese von Fertigkeiten hinzufügen
3. Textbeschreibungen zum illustrierten Buch der Fertigkeitssynthese hinzugefügt
4. Runenseiten hinzugefügt (Sie können auch Ressourcen verwenden, um weitere Runenseiten freizuschalten)
5. Eine einzelne Runenseite kann Ressourcen ausgeben, um den Platz für Runen zu vergrößern
6. Hinzufügen von Ein-Klick-Löschung oder Mehrfachauswahl zum Löschen von Runen im Rucksack"
1744471380,1470,"Es war ok, ich freue mich auf weitere Inhalte."
1744468772,99,"Kaufen Sie es nicht, es ist Schrott."
1744468480,383,"Das erste Mal, um das Spiel eine schlechte Bewertung, öffentliche Beta-Inhalte alle durch, das Ergebnis der offiziellen Version der 5 Stunden ist immer noch in der dritten Ebene stecken, möchte ich den Autor fragen, ist nicht hirntot, alle 10 Minuten zu spielen, die kleinen Monster wurden unbesiegbar Mähen des Rasens, das Ergebnis des Kampfes Chef in der Schaben, war der Chef für fast zwei Stunden ex tot stecken, füllen Sie den Wert der Füße!"
1744468463,572,"Es ist nicht schlecht, aber ich habe gerade herausgefunden, dass es keine Cloud-Archiv-Funktion gibt, was nicht sehr freundlich für Spieler ist, die auf einem anderen Computer weiterspielen wollen.
PS: Ich habe gerade das Cloud-Archiv aktualisiert, aber ich habe einen Computer verwendet, auf dem ich noch nicht gespielt habe, um das Update zuerst durchzuführen, also könnte ich mein Archiv verloren haben."
1744457031,991,"Es ist großartig, aber im Moment noch ein wenig zu wenig Inhalt"
1744448280,1050,"Die Ströme sind sehr abhängig von Fähigkeiten, auch eine falsche ist sehr schwer zu überleben, aber die Möglichkeit, zusammen zu bekommen ist nicht viel, so dass die kühle Tour Fleisch Taube wird sehr unangenehm!
Der Leitfaden ist sehr schlecht, spielen, um die dritte Ebene, um den Rucksack zu wissen, abholen Dinge können in einem anderen Rucksack gesetzt werden, um Wirkung zu nehmen.
Boss-Fähigkeit Kollision Problem, in der roten Warnung außerhalb kann auch getroffen werden
Die kleinen Monster Angriff Design ist unvernünftig, die Fleisch-Taube Karte die ganze super lange Angriffsreichweite, eine Menge von Monstern Vollbild rote Warnung.
Die ekelhafteste Sache ist, dass einige Bosse haben ein Muss-Treffer, zweite Kill-Mechanismus, aber es gibt keinen Hinweis auf Informationen, und kann nicht überprüfen, die Strategie.
So oft wieder zu öffnen, vorbestehende Qualen über ein paar Minuten, ist es schwer, cool zu sein, kam der Chef aus und lachte ein paar Mal direkt schickte mich nach Hause, was ist die Zentimeter der Herausforderung? Ich kann es nicht ertragen, zur Auswertung zu kommen. Wegen dieser verschwendet meine 2 Stunden +, und sogar denken, der Produzent sollte mich bezahlen!"
1744447076,522,"Sehen Sie selbst, wer Ihr viertes Level schlagen kann."
1744438039,1002,"Rucksäcke müssen eine Stapelverwaltungsfunktion und Wachstum außerhalb der Grenzen hinzufügen, zu wenige Charaktere, ein Haufen Bugs, habe heute einen Rucksack mit genau denselben legendären Runen herausgestochen"
1744432100,123,"Hatten wir uns nicht darauf geeinigt, dass ein bisschen Blut pro Sekunde fällt und 10% Blutabsorption hinzukommen, wie kommt es dann, dass er nur Blut fallen lässt und es nicht absorbiert?"
1744431673,574,"Die späteren Monsterfluten sind cool, aber es gibt eine Menge Probleme.
1, Es gibt keine Synthese-Tabelle, ich habe meine eigene Liste:

Scharfe Wurfaxt des Leviathan + Wurfdolch
Axt des Überbleibsels + Lokis Elektrizitätsfreisetzung Phantom
Riesenzahn + Wirbelwindspaltung
Skathi-Eispfeil + Goneril
Geschützturm + Weltenbaum-Impuls
Erdspalter + Gletscherbruch
Fenrirs Klaue + Thors Zorn
Sultur's Feuer + Wind der Macht

2, kann nicht schließen oder transparente Spezialeffekte, späten Vollbild sind Waffen-Effekte, um das Monster Release Fähigkeiten alle verlassen sich auf immer in Bewegung und Rüstung harten Widerstand zu vermeiden.
3, nach der Herstellung von mehr Runen, die fallengelassenen Runen müssen mit 1-4 Runen ausgestattet werden, Pinsel Runen dieses System ist Art von Abfall.
4, der dritte Charakter ist zu schwach, es ist schwierig, mit dem ersten plötzlichen Gesicht des Monsters umzugehen.
5, fast 8 Stunden 3 Zeichen insgesamt Ebene nur 35, kombiniert gerade fertig ein Zeichen, Upgrade ist zu langsam."
1744389314,714,"Die Super-Kampfkunst-Synthese nicht auffordern, sollte das Büro eingerichtet werden, um eine Kombination von Eingabeaufforderungen haben, ist jetzt die Fähigkeit, die glatte Hand auf die Wahl der, zusätzlich zu den Runen-System verwenden, kann nicht eine Ausrüstung System!"
1744387026,1162,"Die schmelzbaren Fähigkeiten sind nicht sehr klar, die Pixelsymbole sind zu schwer zu erkennen und nicht zu offensichtlich, warum nicht einfach einen Hinweis bei der Auswahl geben, das ist dringend nötig!"
1744378969,711,fein
1744378730,425,"Kann die Superwaffen-Synthese-Tabelle Text und Bilder zeigen? Mosaikbilder sind schwer zu lesen. Außerdem fügen Sie bitte die Erkennung und Differenzierung verschiedener Karten und Charaktere hinzu, und die Fähigkeiten der Physikabteilung sind weit mehr als andere Fähigkeiten nach dem Spielen."
1744378459,652,"Ich spiele Asgard's Fall: Origins seit Beginn der Beta, das Spiel ist vom Umfang her klein, macht aber trotzdem Spaß, und man kann nicht verlieren oder sich von dem 20-Dollar-Preisschild täuschen lassen.
Zu diesem Spiel gibt es ein paar Vorschläge:
1. die chinesische Sprache zu optimieren, einschließlich, aber nicht beschränkt auf die Beschreibung des Textes im Spiel, sondern auch die Errungenschaften in der Community, jede Veröffentlichung von Patches, Nachrichten und Anweisungen.
2. dem Spiel Illustrationen hinzuzufügen, eine bestimmte Art der Sortierung der Runenkonfiguration hinzuzufügen, zusätzliche Materialien zu verwenden, um Runen von bestimmter Form und Qualität zu bauen, aber mit zufälligen Boni, und eine Vorgruppierungsfunktion hinzuzufügen, so dass man je nach Wahl des Helden vorgruppieren kann.
3. die 10-Minuten-BOSS-Fertigkeitsbewertung auf der Karte Warner's Realm ist ungenau, und man kann verletzt werden, auch wenn man sich nicht im roten Cursor befindet.
4. Einzelne Beschwörungsfähigkeiten können nicht die CD bürsten, sondern dürfen nur 1 Mal beschworen werden, wie z.B. Krähen und Feuerwolf-Fähigkeiten, so dass der Schaden besonders im Schritt gezogen wird.
5. die Synthese von Super-Kampfkünsten, bitte optimieren Sie die Abbildung mit einer Beschreibung, und entsperrt in der Auswahl der Fähigkeiten, um Tipps zu geben.
6. die Anzahl der universellen Talentpunkte für Helden erhöhen, wie z.B. das Deaktivieren oder Überspringen der Auswahl der Fähigkeiten und des Netzes des Schicksals.
7) Optimierung des Ausdrucks der Karte, der Item-Drops und der speziellen Richtlinien, angemessene Erhöhung der Anzahl der Magneten, und die Anzahl der Upgrade-Steine wird beim Töten von Monstern über der Sichtlinie deutlich reduziert.
8) Beschleunigung des Updates, Optimierung der Fähigkeiten, Hinzufügen neuer Karten, Charaktere und Superwaffen."
1744362697,914,"Das Spiel ist großartig, aber ich wünschte, es gäbe mehr Charaktere, und ich wünschte auch, das Produktionsteam würde die Möglichkeit einbauen, die Charakterstatistiken anzuzeigen. Jedes Mal, wenn ich einen Buff auswähle, bin ich verwirrt über die Angriffskraft, die Verteidigung, die Ausweichrate und so weiter des Charakters!"
1744361069,1138,"Verschiedene Probleme, muss noch poliert werden, aber für den Preis, die"
1744358440,724,"EA Stage Tip Versionsnummer 0.2
Waffen-Upgrades gibt es in drei Farben, weiß, blau und gold, wobei das goldene Upgrade das größte ist. Waffen-Upgrade Inhalt ist die Anzahl der Auslöser, Reichweite, CD, Schaden und so weiter einer der statt aller Upgrades. Passiert man die erste Karte, um den Runen-Drop freizuschalten, muss man auf den Rucksack klicken, um ihn mit der Flagge auszurüsten. Die Runen im Rucksack können mit der Maus und Rechtsklick zerlegt und in Bannermaterialien zerlegt werden. Die Artefaktsynthese verbraucht keine Waffen, und gleichzeitig nehmen Artefakte keine Waffenslots in Anspruch, die Artefaktsynthese kann nur einmal synthetisiert werden, die Synthesebedingung ist, dass die beiden Waffen volle Stufe fünf sind. Die dritte Stufe beginnt mit Bodenfallen. Der 20-Minuten-Boss der vierten Stufe sollte ein bestimmtes Artefakt synthetisieren müssen oder von Odin innerhalb von Sekunden getötet werden.
Ich mag es zwar, aber insgesamt ist es nicht wirklich empfehlenswert.
① Die erste Stufe besteht darin, zu sterben, um Charaktererfahrung zu stapeln, Charaktere außerhalb der Spielboni freizuschalten und nebenbei Fertigkeiten zu verbessern (bis Stufe fünf), um die Synthese von Artefakten freizuschalten, was sehr mühsam ist, und oft den Frust des Todes zu spüren. ② drückte alle Buchstaben der Tastatur kein Zeichen detaillierte Attribut-Schnittstelle, ich weiß nicht, welchen Wert ich jetzt bin. (Aktualisiert) ③Roll Punkt Auffrischung ohne Regelmäßigkeit, und wird nicht absichtlich geben Sie zusammen Artefakte zu setzen. ④Waffen-Upgrade Farbe weiß nicht, welches Gesetz, reines Glück? ⑤ Bislang sind mehrere Karten im Grunde gleich, nur die Monster sind anders... Es gibt auch keine Interaktion mit dem Inhalt der Karte oder so. ⑥ der vierte Level Boss, den du in Sekunden getötet hast, wurde zu zusätzlichem Inhalt gemacht OK, in die Hauptlinie gemacht, weiß nicht, dass das erste Mal alle Sekunden sein müssen.... (7) Es ist ein wenig Chinesisch unvollständig, in den Rucksack Rechtsklick auf die Zersetzung der Pop-up-Tipps. ⑧ Menü-Einstellungen Schnittstelle Mangel an Elementen, keine unbegrenzte Modus, Roll Punkte können nicht aufgegeben werden. ⑨ Waffen (und vielleicht Materialien) Symbol unscharf, Merkmale sind nicht offensichtlich. ⑩ Im Kampf sind der Feind und die Kugeln nicht klar unterscheidbar, und Verletzungen können nur anhand der Blutmenge beurteilt werden. Wenn der rote Beurteilungsbalken vorhanden ist, wird die Power-Up-Animation auch dann abgespielt, wenn das Monster getötet wurde. ⑪Die Kosten für das erneute Würfeln sind zu hoch, man muss Zehntausende von blauen Kristallen in ein paar Mal ausgeben. ⑫

Ich habe es nicht vollständig erlebt, vielleicht gibt es einen Fehler, bitte beziehen Sie sich auf die tatsächliche Situation."
1744355515,344,"Seelenlose Pinselüberlebende, Requisiten, die nur Attribute haben, und schlecht gestaltete Werte im Büro"
1744354575,801,"Der Ansichtsbildschirm für diese Kombinationsfertigkeit ist so abstrakt, dass ich nicht erkennen kann, um welche beiden Fertigkeiten es sich handelt"
1744349850,535,"Schaden vor allem auf Roll-Gold Fähigkeiten und das Netz des Schicksals (nehmen 20 + Bewegungsgeschwindigkeit in der Anfangsphase kann ein wenig bequemer kratzen) Play Erfahrung ist durchschnittlich Fertigstellung Ebene ist ein wenig niedrig in der Anfangsphase ist ein wenig eingesperrt Hauptsächlich keine Wolke Archiv Steamdeck Replay Leber Ebene ist ein wenig übelkeit Supermarine kann nicht gesehen werden, welche Art von Waffe (haben die Menschen zu identifizieren, die wenigen Skill-Icons und klein wie die Hölle)"
1744347895,37,"Es ist zu schwer, um Spaß zu machen."
1744344303,1071,"1, ein einziger Spielstil, nur ein paar geniale Fähigkeiten, und die Physikabteilung ist weit abgeschlagen. Die anderen Abteilungen sind entweder poop oder entbehrlich.
2, der Hexenmeister ist auch Mist, Fähigkeiten können nicht aufgewertet werden, zum späten Kratzen kann man nicht kämpfen.
3, ich komme nicht über die vierte Stufe hinaus, der Boss kommt raus und tötet mich in Sekunden, ist das ein Plot-Kill? Ein Weichei in der Luft lacht, ich bin weg. Habe so viele geile Skills, direkt neu starten. Wann wird das vierte Level später aktualisiert? Ich habe keine Lust mehr zu spielen.
"
1744339938,235,"Es fehlen noch einige Übersetzungen, ich freue mich auf die Optimierung. --4.18 Beim Beenden des Spiels fehlen immer noch Übersetzungen.
Es gibt auch kein Cloud-Archiv, nicht sehr freundlich. --4.18 Aktualisiert! Sehr gut!
Auch die Details der Synthesefähigkeiten können nicht gelesen werden, ebenso wenig wie die Namen, sollen wir uns die Pixelpunkte merken? --4.18 Aktualisiert! --4.18 Aktualisiert!
Optimieren Sie weiter, und ändern Sie die positiven Kritiken, wenn es fertig ist. --4.18 Hört auf die überzeugenden Entwickler! Muss wieder zu positiven Bewertungen wechseln!"
1744326833,268,"Sie lassen dich nicht einmal die Fertigkeitssynthese sehen, was spielst du denn da?"
1744311993,844,"Es ist nicht schlecht, aber für die fortgeschrittene Waffensynthese, können Sie den Namen direkt zeigen, das Pixel-Symbol ist nicht erkennbar.

Es ist schwer, in der Anfangsphase zu spielen!"
1744310201,343,Arten
1744307197,875,"Können Sie das Problem beheben, dass die Cloud-Archivierung nicht möglich ist?"
1744306552,368,"Hunter's freischalten ist ein bisschen zu schwierig, zwischen verschiedenen Zeichen, weil der Welt Baum Geschenk-System führt zu den späten Unterschied wird nicht offensichtlich genug, kann den Unterschied in der Anfangsphase zu sehen, aber nach dem späten Build egal, welche Zeichen sind zu viel wie, ist es empfehlenswert, dass die Fähigkeiten der verschiedenen Zeichen können unterschiedlich sein, oder von der Wahrscheinlichkeit der Fähigkeiten, um einige Anpassungen zu tun. Natürlich, wie ein Spieler natürlich einige gierige Hoffnung, dass die Fähigkeiten der verschiedenen Zeichen zwischen dem Bau unterschiedlich sein kann, wäre es toll."
1744298837,832,"Ich habe die DEMO durchgespielt und habe nun alle Levels durchgespielt, die es gibt. Es gibt mehrere Probleme:
1. die Chinesisierung ist unvollständig, einzelne Inhalte werden immer noch auf Englisch angezeigt, obwohl dies das Spiel nicht beeinträchtigt, aber ich hoffe, dies so bald wie möglich nachzuholen;
2. der Fertigstellungsgrad ist im Vergleich zur DEMO gering, d.h. zwei Karten mehr, und die Hälfte der Karten sind nicht freigeschaltet;
3. Kriegsspray Farbe ist zu Gesicht, kann zersetzt werden und Crafted, aber platzen aus dem Krieg Spray Farbe kann nicht waschen die Worte, hoffen, eine ähnliche Funktion hinzuzufügen;
4. unvernünftig Design, vor allem, Charakter-Entwicklung ist eine separate Entwicklung, müssen die Upgrade-Prozess zu wiederholen; zweitens, die Kombination von Fähigkeiten kann nicht angezeigt werden, nur das Symbol anzeigen, schwer zu identifizieren, und das Büro kann nicht eingesehen werden, auch wenn der Spieler braucht, um zu fummeln, aber fummeln aus der noch erinnern müssen, ist dieses Design sehr unvernünftig. Schließlich ist die vierte Karte Warner God's Domain der endgültigen BOSS ist die Handlung zu töten?BOSS kam gerade heraus direkt zu meinem vollen Blut Spike, so weit, ich hier getroffen, ich weiß nicht, ob es der Mechanismus oder was.BOSS kam gerade heraus direkt zu meinem vollen Blut Spike, so weit, ich hier getroffen, ich weiß nicht, ob es der Mechanismus oder was ist. Als ein Vampir-Überlebensspiel, wenn der Boss nicht getötet werden kann, denke ich, das Design scheitert kläglich.
5. es gibt einen bösartigen Bug, der Körper des Krieges Sprühfarbe nach dem Passieren der Wahrscheinlichkeit des Verschwindens, hat mehr als einmal passiert."
1744297701,95,"Die aktuelle Version wird nicht empfohlen.

Die Demo fühlte sich recht vielversprechend an, wie kommt es, dass sich die Werte in der offiziellen Version rauer anfühlen? Die Feindwerte im Spiel machen keinen Sinn, und wenn man Pech hat, stirbt man entweder innerhalb weniger Minuten nach dem Start des Spiels, oder man muss gegen Bosse kämpfen, um einen lang anhaltenden Schmerz zu bekommen. Außerhalb des Spiels Wachstum scheint wichtiger zu sein, das Ergebnis Sie nicht erben die Demo-Archiv, Ebene und Runen alle weißen Pinsel, gehen in die weiße Platte ein noch nicht Pinsel einen guten Start wirklich gequält, verlor die Motivation, weiter zu spielen.

Die guten Fähigkeiten wurden geschnitten, die Rune Drop ist weniger, und auch die Ausgabe der Bürste Karte wurde betrachtet, so dass es ein Spiel, das Sie zwingt, die Ressourcen immer und immer wieder zu bürsten. die Demo-Version der guten Plätze viel verändert, die offizielle Version des Inhalts ist nicht mehr als ein paar, ich verstehe nicht."
1744296961,624,"Ich habe beide Demos durchgespielt, und nachdem ich wohl verstanden hatte, wie diese Knoten zu fummeln sind, habe ich zugeschlagen und aufgehört zu kratzen.
Ich habe immer noch Erwartungen an den Nachfolger, aber man kann es nicht einfach für 25 Dollar verkaufen und zwei oder drei Jahre lang kostenlos aktualisieren, wie man sagt"
1744296096,386,"Was zum Teufel ah, die zweite Ebene der ersten nehmen Sie den Pfeil und Bogen BOSS, gibt es eine Verriegelung Fähigkeit, bewegen Sie sich direkt sperren Sie, muss die Fähigkeit zu treffen, und dann sehe ich sie sagen, nicht bewegen, ich nicht bewegen oder schlagen mich. Wie man den Boss ah. 5 6 setzen sind so tot zu entwerfen. Ich bin nicht sicher, ob ich in der Lage sein, es zu machen."
1744293882,355,"Es ist nicht schlecht, es ist spielbar."
1744287036,307,"Es ist ziemlich lustig, aber es fühlt sich an wie die in-game baut und out-of-game Anbau Inhalt ist ein bisschen niedrig, die Karte ist nur 4 Kapitel, dass Runen-Rätsel ist von unbekannter Bedeutung, und es fühlt sich an wie die Runen, die gebaut werden können, sind nicht sehr nützlich, und Sie haben, um die Karte zu gehen, um für die, die Sie wollen, um groß zu kämpfen.
Darüber hinaus stieß ich auf einen bösartigen Fehler im Spiel, im Spiel wird plötzlich sterben, das Spiel fortsetzen, nachdem alle Waffen nicht angegriffen werden können, fast geben mir die ganze rote Temperatur.
Ich möchte ein Gebäude Schule, physischen Fluss + blutsaugende Blutegel, physischen Fluss Schaden kann cd reduziert werden, die Rückseite des unendlichen zurück zu Blut-Station Ruck kann empfehlen."
1744286635,297,"A kann nur synthetisieren eine Super-Kampfkunst, müssen Karte Führer goldenen Apfel und Sammler, das Büro braucht, um Tabelle oder direkte Tipps zu synthetisieren, ein bisschen im Interesse der Bürste und Pinsel, nachdem die Form von einigen ist auch ziemlich anstrengend, langsam verbessern, ist das gesamte Spiel ziemlich cool!"
1744286035,854,"Ich bekam eine Angriffsgeschwindigkeit und eine Blutsauger-Rune und behielt sie als Familienerbstück.
Nach einem Spiel ist sie verschwunden.
Ich dachte, ich hätte sie aus Versehen demontiert.
Bis er meine zweite Goldrune gelöscht hat.
Von anderen Bugs abgesehen, macht es Spaß 🤡."
1744282173,621,"Das Spiel ist nicht schlecht, es ist das Wachstum außerhalb des Spiels, das hepatisch ist."
1744280822,557,"Brauchen Sie, um die Geschwindigkeit zu multiplizieren, Rucksack abnehmbar und im Spiel, um die Synthese-Tabelle zu sehen, ist die Schwierigkeit vermutet, ein wenig zu hoch sein, traf das zweite Dorf Schaden ist niedrig schlafen wollen!"
